User-ID;ISBN;Book-Rating
174615;1558531025;6
174625;0316779423;10
174625;0375411992;7
174625;0684833395;10
174633;0440215625;10
174633;0440219078;9
174633;0452264464;9
174633;0553272535;10
174633;0553282476;9
174633;0553296981;10
174638;0609804138;10
174638;060980619X;10
174642;0425178102;9
174642;0671693816;5
174642;0842329129;8
174657;0375726349;8
174657;0971880107;4
174683;006016848X;5
174683;038531258X;10
174692;0671016652;9
174692;067103619X;5
174692;080411918X;7
174700;0316666343;9
174700;0345402871;8
174700;0345413903;9
174700;0380716542;5
174700;0380718332;8
174700;0440225817;10
174700;044023722X;8
174700;0451188454;10
174700;0671028383;9
174723;0375707972;8
174723;1573225789;5
174726;0312971346;8
174726;0316776963;9
174726;0440221471;7
174726;0440225701;8
174726;0440236673;4
174726;0440241073;5
174726;0440241537;7
174726;0446604844;8
174726;0553260111;7
174726;0671004530;4
174726;0671021001;8
174726;0671867172;5
174726;080411935X;7
174738;0060830956;8
174738;0553582143;8
174738;0671038567;7
174793;0449003787;6
174793;0553273914;10
174827;0373218400;5
174827;0425189031;5
174827;0446525502;9
174830;0399147195;9
174830;0440178002;10
174830;0515090174;5
174830;0553271636;8
174830;0553279912;9
174830;0553280341;8
174830;0553280368;8
174830;0805019375;8
174830;0805036377;8
174830;0805036504;9
174830;0805059555;8
174834;0380717018;8
174834;038082101X;7
174834;0425119653;9
174834;0440224764;8
174834;0440236673;7
174848;0064410129;8
174848;0316690619;7
174848;0385484518;10
174848;0446516538;6
174848;0811801802;8
174848;0877017883;9
174848;1400034779;9
174851;0440200563;8
174851;0671623249;9
174890;0385413041;8
174890;044661193X;5
174892;014025448X;9
174892;0312265840;8
174892;0316693200;8
174892;0316693235;9
174892;0316693251;8
174892;034540761X;5
174892;0345435796;9
174892;0380725827;8
174892;0380730847;7
174892;0399148639;8
174892;0425166619;8
174892;0425182878;8
174892;0425183971;8
174892;0440225825;8
174892;0446603422;7
174892;0446607193;7
174892;0446611867;8
174892;0515093203;5
174892;0515095826;6
174892;0553576801;5
174892;055357695X;8
174892;0553582135;5
174892;0553583468;8
174892;0679772677;10
174897;0064471101;10
174897;038542017X;5
174911;0061092614;7
174911;0440225701;9
174914;0060502258;8
174914;0060929790;9
174914;0060930187;10
174914;0060976845;9
174914;0061097314;9
174914;0316769487;10
174914;0375703055;9
174914;0375703861;10
174914;0552998486;9
174914;0743418174;8
174918;0312263120;10
174918;0385510438;9
174918;0786868716;7
174920;0375706062;7
174920;0684863472;7
174978;0316666343;5
174978;0440236673;6
174987;0156028778;8
174987;0671027360;2
175000;0345313860;10
175000;0345337662;10
175000;044021145X;9
175000;0609804138;10
175003;0439064864;10
175003;0439136350;10
175003;0439139597;10
175003;0439139600;10
175003;043935806X;10
175003;0590353403;10
175003;059035342X;10
175003;0786881852;10
175003;155874262X;10
175052;0060916508;8
175052;0060934417;8
175052;0156711427;8
175052;038531258X;8
175052;0385420161;10
175052;0385492081;8
175052;0425177173;8
175052;0425192725;9
175052;0440212359;8
175052;0440223202;10
175052;0440498058;8
175052;0449002632;8
175052;0449003795;8
175052;0553272535;10
175052;055357258X;8
175052;0553574671;8
175052;0553582526;6
175052;059035342X;10
175052;0609804138;7
175052;0670865796;6
175052;0684803860;8
175052;0767905385;8
175052;080411109X;7
175052;0804115613;10
175052;080411868X;6
175052;1558744592;7
175062;0316678104;5
175062;0446611085;4
175062;0553584049;6
175066;0141000198;7
175066;0380816547;8
175070;0385510438;10
175070;0439139600;8
175070;043935806X;9
175070;0515136379;10
175070;0515136530;10
175070;0553265741;5
175070;0842329250;9
175093;0380792745;8
175093;0385505833;8
175093;0618129022;10
175100;034540288X;8
175100;0425116840;10
175100;0425143325;10
175100;0425147584;10
175100;0425158632;10
175100;0425184226;10
175100;0451169530;9
175100;0553560735;9
175101;0380725835;8
175101;0385493800;5
175101;0425133540;5
175101;0425146413;10
175101;0440202043;8
175117;002542730X;6
175117;0345427637;8
175117;0385486804;8
175117;0385509510;8
175117;0446611239;3
175117;0446678457;9
175117;067168390X;8
175117;0684872153;10
175123;0446604844;5
175123;0449221490;8
175123;0553575538;8
175141;0066214122;7
175141;0373244487;7
175145;0440222656;5
175145;0684835959;7
175145;0804111359;7
175149;0380718332;10
175149;0425147622;10
175149;0425163407;10
175149;0425174271;9
175166;0440131480;7
175166;0671510053;7
175175;0345366239;7
175175;0743418174;9
175185;0671021001;8
175185;0684872153;8
175185;0743225406;10
175185;0804106304;8
175190;0743227441;8
175190;1558744630;5
175205;0345335465;9
175205;0425178579;8
175205;0425181464;8
175205;0425183971;8
175205;0440204208;8
175205;0515132020;9
175206;0446364193;7
175206;0684874350;6
175216;0345370775;10
175216;0374100128;6
175228;0316781266;5
175228;0449912558;7
175249;0553582763;8
175249;1558745157;8
175254;0345339681;7
175254;0345339703;8
175254;0345339711;8
175254;0345339738;9
175254;0380725827;9
175254;044022165X;8
175254;0440241073;8
175254;0446604844;9
175254;0446607193;9
175254;0671027360;8
175254;0971880107;3
175257;0316601950;7
175257;0345443284;7
175271;0060987561;9
175271;0316781010;7
175271;038533334X;7
175271;0446672211;9
175271;0670844527;8
175271;0671880314;9
175271;0679444815;7
175271;067976402X;9
175271;0826308791;9
175278;0142001430;8
175278;0345441036;9
175278;0385507593;8
175278;0441790348;5
175278;0743467523;6
175283;0440180295;9
175283;0440226430;5
175283;0446310786;8
175287;0060921145;8
175287;0070212570;8
175287;0140386645;9
175287;0316780375;7
175287;0316781266;9
175287;0439136350;9
175287;0440940001;9
175287;0684810387;6
175304;043935806X;10
175304;0671021001;9
175399;0553250531;8
175399;0553562614;4
175402;0140293248;7
175402;0679457526;9
175463;0842329129;9
175463;0842329218;9
175463;0842329242;8
175463;0842329250;8
175463;0842329269;9
175485;0451456521;9
175485;0747551006;9
175493;3442092981;9
175493;3492045170;7
175512;0061030635;5
175512;0671021001;8
175517;0440217547;8
175517;044651652X;8
175517;0515127833;7
175529;0345424719;8
175529;0446350109;8
175529;0515111279;8
175529;0515124214;8
175529;0515132020;8
175529;051513287X;8
175529;076790592X;9
175529;1400034779;8
175536;0316779423;5
175536;0385512104;8
175536;0553280341;7
175536;0671042262;10
175576;0440204887;10
175576;0446525502;6
175636;0345342968;10
175636;0380002930;10
175636;0439064872;10
175636;044022425X;8
175636;059035342X;10
175636;0671021001;3
175636;0671024094;9
175794;0515128546;9
175794;0515128554;8
175794;0743436210;5
175794;0804114986;8
175796;0440211263;9
175796;0440221595;9
175796;0440235596;10
175805;0804106304;7
175805;080410753X;5
175843;0099279274;8
175843;0440215625;6
175874;0446353957;7
175874;0451184963;4
175886;0679751521;7
175886;0743225082;8
175886;0786868015;5
175892;0140270590;6
175892;0452282829;5
175892;0842329218;9
175929;0345387651;8
175929;0452283442;8
175978;0061020702;7
175978;0061092177;8
175978;0345337662;7
175978;0380730847;8
175978;0425115801;8
175978;0425152499;7
175978;0553208845;7
176054;0345313860;8
176054;0812511816;5
176075;0439139597;10
176075;0451162072;9
176075;1558744630;6
176094;0061054151;6
176094;0440206154;8
176094;0451172817;9
176094;0671039741;8
176102;0316569321;7
176102;0375412824;6
176102;0399145990;7
176102;0440212359;5
176102;0446609617;8
176102;0515127221;7
176102;0671027662;4
176102;0804115613;8
176105;0452260116;9
176105;0679742298;5
176114;0345404475;10
176114;0553569155;10
176114;0553573136;10
176170;0553250426;7
176170;0786817070;6
176214;0316666009;7
176214;0399145923;8
176214;0425158632;6
176214;0425182908;7
176214;0440217563;10
176214;0446611913;8
176214;0515129941;8
176214;0553584510;8
176214;0609610597;4
176214;0670839531;8
176214;0671004107;8
176214;0743457943;6
176214;080411918X;6
176214;0842329129;8
176248;0446611867;10
176248;0446679593;10
176256;0316969680;8
176256;0446523569;10
176256;0446525502;8
176256;0446525537;9
176256;0446527785;8
176256;0446527793;8
176256;0446531332;9
176256;0446679593;8
176257;0440226430;10
176257;074322535X;8
176348;0066214122;5
176348;0316666343;7
176348;0385504470;8
176348;0385720920;7
176348;0399148639;6
176348;0684867621;7
176348;0743225082;8
176348;0805062971;7
176348;087113795X;7
176352;0446604801;8
176352;044661095X;4
176357;0312982518;5
176357;0425190641;5
176367;0060932759;7
176367;0375506039;7
176459;0020199600;6
176459;0061097314;3
176459;034543479X;7
176459;0345453816;5
176459;0452282152;6
176459;0553271636;8
176459;0671011367;8
176459;0671021001;7
176459;0786866845;8
176459;1573221937;6
176481;0394223802;10
176481;0671510053;8
176481;0684872153;9
176494;0399145672;9
176494;0679745203;9
176526;0553380958;7
176526;076790382X;6
176526;1573220876;7
176576;0141000198;6
176576;0312195516;7
176576;0316601950;8
176577;0440225701;9
176577;044023722X;7
176577;0515135739;6
176597;0345353145;6
176597;0345404114;6
176597;0385498721;7
176597;0553562614;8
176597;0553572997;6
176597;0553575384;9
176597;0671528904;6
176597;0786885688;9
176624;0345435168;9
176624;0452281903;10
176624;1558743669;10
176638;000649840X;8
176638;0767902890;8
176656;015602943X;10
176656;0316666343;9
176656;0345442822;8
176656;076790592X;7
176656;1592400876;6
176667;0373218036;10
176667;0380820854;10
176667;0671028375;5
176716;0553279912;5
176716;0553280341;8
176785;0316168688;9
176785;0316969680;10
176785;0345435168;7
176785;0375727345;7
176785;0553573209;8
176785;0671021001;7
176807;0316666343;8
176807;0440225825;9
176835;0425167720;7
176835;055357227X;7
176853;0312195516;10
176853;0385486804;10
176853;0440127793;9
176853;1400033543;8
176875;0061009059;7
176875;0064407675;5
176875;0312274920;7
176875;038572179X;8
176875;0441010512;7
176875;0553271636;7
176875;0671001795;7
176875;0671004107;8
176875;0805062971;7
176879;0061000043;5
176879;0440212561;9
176879;0440217563;8
176879;0671027581;6
176887;0142001740;8
176887;0316168815;6
176887;0440414806;9
176887;0679746048;7
176887;1400034779;7
176887;1558743669;8
176894;0894805770;7
176894;089480829X;8
176902;0142001740;9
176902;0385335881;10
176902;0385336810;10
176902;0441000916;10
176902;0553280341;9
176902;0679746048;10
176903;0060199652;9
176903;0345443284;6
176903;067169071X;6
176903;0786866845;6
176903;140003065X;8
176903;1558744150;7
176916;0316666343;8
176916;0316780375;4
176916;0385504209;9
176916;0432534220;7
176953;0062502182;10
176953;0553283685;8
176978;0064400557;7
176978;0064405176;5
177021;0375504397;4
177021;0380789035;8
177040;0312995423;9
177040;0316153915;8
177040;0425109720;9
177040;0446350982;9
177040;0446364193;9
177040;0446603716;9
177040;0446604089;9
177040;0553284789;8
177040;0553576798;9
177040;0670858692;5
177040;1400034779;5
177072;014100018X;9
177072;0312980140;9
177072;0312983867;8
177072;0316601950;8
177072;0316602906;9
177072;0345452569;9
177072;0375500510;9
177072;0380717018;10
177072;0380730847;9
177072;0385319037;8
177072;038542017X;8
177072;0399150897;7
177072;0425150984;9
177072;0440211727;7
177072;0440213525;9
177072;0440214041;9
177072;0440220602;8
177072;0440241073;8
177072;0446611212;9
177072;0446612790;9
177072;0451173139;9
177072;0515118230;8
177072;0515119784;8
177072;0671024108;10
177072;0671880187;8
177072;0679444815;6
177072;0743407083;9
177072;0743412028;7
177072;0786889020;3
177072;080411109X;7
177072;080411918X;7
177072;0842329129;7
177072;0842329218;8
177072;0842329242;9
177072;0842329269;9
177072;0842329285;9
177072;0842332251;9
177072;084233226X;8
177072;0894803204;7
177072;0894808249;9
177072;1400031354;8
177073;0451099648;9
177073;0451188454;10
177073;067164257X;8
177073;0894805770;8
177090;0060502258;10
177090;0312966970;10
177090;0312980140;10
177090;0316284955;8
177090;0373218192;6
177090;0425150984;10
177090;0425183971;10
177090;042518630X;10
177090;0425189031;10
177090;0446353957;8
177090;0449221482;10
177090;0515124214;8
177090;0515131229;10
177090;0515132020;8
177090;051513628X;10
177090;0515136379;10
177090;0553265741;7
177090;067976402X;10
177091;0060502258;6
177091;0312966970;7
177091;0345444884;2
177091;0445406518;8
177091;0451203771;6
177091;0553574671;7
177091;067100042X;7
177091;0671041789;9
177091;0679444815;9
177091;0679879242;8
177091;0743225325;9
177098;0440221471;8
177098;0671027360;6
177113;0425154092;8
177113;042516098X;4
177113;0425172996;7
177113;0446605239;7
177157;0061031070;9
177157;014023313X;9
177157;0515131229;9
177157;051513628X;8
177157;0515136379;8
177157;0515136530;8
177157;0671003755;8
177157;0679732411;5
177157;0767916069;6
177157;0786868716;8
177186;0425120279;5
177186;0440176484;5
177186;0451156609;5
177186;0451172817;5
177186;0679454446;9
177186;0743406176;10
177195;0399501487;9
177195;0553280414;10
177233;0060085452;10
177233;0140481346;5
177233;0385335482;9
177233;0385335881;9
177233;0385336179;8
177233;038533656X;8
177233;0440219078;9
177233;0767905202;9
177233;0767907817;7
177233;080213825X;8
177237;006109921X;9
177237;042518286X;7
177237;0743411250;9
177237;0821769278;6
177237;1558745157;10
177262;0345391802;9
177262;0375400117;8
177262;0553272535;9
177277;0099263815;8
177277;0099771519;9
177277;0140077022;7
177277;0312966970;9
177277;0552137030;9
177277;0749397357;7
177284;0312195516;10
177284;0316776963;10
177284;037541309X;10
177284;0439136350;10
177284;0525947647;9
177284;0553280368;10
177284;0590353403;10
177284;0743454529;9
177284;0767903382;9
177284;1931561648;9
177295;0060934417;5
177295;0140119906;7
177295;0316776963;10
177295;0316899984;5
177295;0345438329;8
177295;0345446860;5
177295;0375726403;5
177295;0385324057;5
177295;0385486804;8
177295;0804114986;5
177316;0312305060;6
177316;0440221099;8
177349;0373218397;7
177349;0373218400;7
177349;0373484224;8
177349;0373484232;8
177349;0373484429;7
177373;0399144463;9
177373;0786869216;8
177374;0373243790;8
177374;0373483503;10
177374;0373484003;9
177374;0373484224;9
177374;0373484410;7
177374;0373484429;9
177374;0399145923;10
177374;039914840X;8
177374;0425150984;10
177374;0439136350;10
177374;0439139597;8
177374;043936213X;10
177374;0515114693;8
177374;051511779X;8
177374;0515128546;10
177374;0515128554;9
177374;0515131229;10
177374;0515132020;10
177374;0553574663;8
177374;0671705091;10
177375;0061097101;8
177375;0312199430;10
177375;0312990456;9
177375;0375700757;9
177375;0375701907;10
177375;0375706771;9
177375;0375726403;10
177375;0385337639;9
177375;0385484518;10
177375;0385505833;7
177375;0399148027;9
177375;0425190641;9
177375;0439064872;10
177375;0439136369;10
177375;0439139597;10
177375;0440235162;9
177375;0440242002;9
177375;0446519138;10
177375;0446525537;10
177375;0449005615;10
177375;0553565915;10
177375;0553582755;8
177375;059035342X;10
177375;0671776134;10
177375;0802139256;8
177375;0804115613;9
177386;0060932759;8
177386;0425184226;8
177386;0515130044;8
177399;0312421273;6
177399;0449911519;8
177432;0060809833;10
177432;0140053204;9
177432;0140177396;10
177432;0140481389;9
177432;0142000663;10
177432;0316769487;6
177432;034530988X;9
177432;0345313151;8
177432;0345313860;8
177432;0345318854;9
177432;0345338588;9
177432;0345339738;10
177432;0345342968;10
177432;0345347536;8
177432;0345353145;8
177432;034538475X;7
177432;0345391802;8
177432;0345391810;7
177432;0345404475;9
177432;0345417623;8
177432;0380002450;7
177432;0380002930;8
177432;0380752859;8
177432;0425107469;8
177432;0425109720;7
177432;0425119920;7
177432;0425124347;8
177432;0425130215;7
177432;0425130711;7
177432;042513525X;9
177432;0425140032;9
177432;0440180295;9
177432;0441172695;8
177432;0441569595;8
177432;0441790348;8
177432;0446310786;10
177432;0446600253;4
177432;0446601977;8
177432;0449212602;10
177432;0449213943;7
177432;0449221512;8
177432;0451156609;7
177432;0451161343;9
177432;0451163524;9
177432;0451166582;8
177432;0451167317;8
177432;0451167538;8
177432;0451167805;7
177432;0451169514;8
177432;0451170385;8
177432;0451176464;8
177432;0451180232;8
177432;0451186362;8
177432;0451190491;8
177432;0451190521;8
177432;0451190548;7
177432;0451190556;8
177432;0451190564;8
177432;0451190572;8
177432;0451524934;10
177432;0553210092;7
177432;0553212478;9
177432;0553250426;8
177432;0553260111;8
177432;0553268880;8
177432;0553271636;8
177432;0553278223;10
177432;0553278746;9
177432;0553280368;8
177432;0553287893;9
177432;0553293354;9
177432;0553294385;9
177432;0553560735;10
177432;0618002227;10
177432;0618002235;10
177432;067102423X;9
177432;0671039741;7
177432;0688163173;9
177451;0425126064;7
177451;0425146413;8
177451;0425162788;7
177451;0425174271;8
177451;0440221471;7
177451;0440222656;7
177451;0786862564;6
177458;0061009059;8
177458;0064400557;8
177458;0312306326;8
177458;0312971346;8
177458;0312976275;8
177458;0312983271;7
177458;0345353145;7
177458;0345354621;7
177458;0345370775;8
177458;0345378482;6
177458;0375703764;8
177458;0385507607;9
177458;0425181685;4
177458;0441003745;6
177458;0441005241;7
177458;0441304834;7
177458;0446606812;5
177458;0446610038;7
177458;0451151259;8
177458;0451167805;8
177458;0451177096;7
177458;0451180232;7
177458;0553573403;8
177458;0553580221;8
177458;0609610597;7
177458;0671027573;7
177458;0679444815;8
177458;0679751521;7
177458;0684835959;4
177458;0836218051;8
177458;0836218353;8
177458;0836218620;8
177458;0836218787;8
177458;0842329129;5
177458;0842342702;4
177458;0875421180;8
177458;0886777844;8
177459;0061009059;8
177459;0671001795;8
177492;0440217547;7
177492;0515120618;9
177492;055321313X;9
177492;1551668998;10
177569;0316693235;9
177569;0380817691;6
177569;0425132951;8
177569;0446611638;9
177569;0553268449;7
177569;0553572326;9
177569;0671042262;10
177569;0804115613;7
177573;0156628708;4
177573;0553571656;8
177590;014025448X;10
177590;0140254544;8
177590;0140257934;10
177590;0140265686;10
177590;0310205719;8
177590;0316693324;8
177590;0375502238;7
177590;0380018179;9
177590;0671027646;6
177590;084232920X;10
177590;0842329218;10
177590;0842329242;10
177590;0842329250;10
177590;0842329285;10
177590;0842332251;10
177590;084233226X;10
177590;0842332340;10
177590;0880381736;9
177590;1576737330;9
177638;0373243286;6
177638;0515132020;10
177638;0553583980;10
177660;0804106304;9
177660;2253044903;10
177683;0399150439;8
177683;0446530891;8
177683;0671014919;6
177683;0743245520;7
177690;0373484410;5
177690;0380820447;8
177690;0385504209;10
177690;0515127833;7
177690;1551667509;7
177701;0140254544;7
177701;0679781587;9
177838;0446527041;10
177838;0446608653;10
177838;0671004530;10
177862;0345447867;8
177862;0385503822;9
177862;0425182878;7
177862;0425189864;7
177862;0515124893;8
177862;0553578022;7
177862;0684853515;5
177862;1853260002;7
177876;0399145923;10
177876;0425183971;8
177876;051513628X;9
177879;0140440046;9
177879;0446365386;9
177879;0679720200;10
177968;0375400117;7
177968;0425171493;5
178028;0375701214;10
178028;1573229326;5
178032;0399142789;5
178032;0786868716;7
178035;0373243286;6
178035;0425158616;8
178035;0425175405;8
178035;0440211727;8
178035;0440224764;7
178035;0446610038;7
178035;0449219364;8
178035;0449223604;7
178035;0515135739;8
178035;0743422910;8
178056;0316769487;6
178056;0385335482;6
178056;0425129586;8
178056;0440217563;8
178058;0425147622;8
178058;042518286X;8
178058;0553572326;8
178058;055358264X;5
178058;0671525743;10
178065;0385475721;5
178065;0452282152;4
178079;0061098795;10
178079;0312265859;10
178079;0312983301;10
178079;0312995423;10
178079;0316693200;10
178079;0380753006;10
178079;0553582747;10
178079;0679459618;10
178079;0743417682;10
178079;1551666839;10
178107;0141007338;10
178107;3442541751;8
178130;067101420X;9
178130;0743436210;9
178130;0842332278;8
178130;0842332340;8
178144;0060935464;10
178144;0142004235;7
178144;0312924585;7
178144;0684872153;5
178151;0345443284;9
178151;0385505833;8
178151;0440224624;7
178151;0553375407;10
178151;0679745203;10
178151;0679781587;10
178151;068484267X;10
178183;0316666343;8
178183;0553273914;9
178199;0060392452;7
178199;0061000027;7
178199;0061013412;7
178199;0061015725;5
178199;0140244824;7
178199;014028009X;10
178199;0142001740;10
178199;0142004235;10
178199;0156007754;10
178199;0312288115;5
178199;0312422156;10
178199;0316602906;7
178199;0316666009;7
178199;0345413873;6
178199;0345433491;9
178199;0345443284;7
178199;0345452534;8
178199;0375700757;10
178199;0380731851;8
178199;0380820447;7
178199;0385504209;8
178199;0385729340;8
178199;0440241073;7
178199;0441783589;8
178199;0441790348;8
178199;0446519138;6
178199;0446601241;10
178199;0446673544;7
178199;0449227421;8
178199;0515130044;8
178199;0553262505;8
178199;0553292722;6
178199;0670868361;5
178199;0671004107;9
178199;0679459618;9
178199;0679459626;8
178199;067976402X;10
178199;0743467523;6
178199;0767900383;8
178199;0804114609;9
178199;0874776945;6
178201;0060188731;6
178201;014023313X;7
178201;0140293248;5
178201;037570504X;9
178201;0375707972;7
178201;0375758992;7
178201;0385318782;3
178201;0385475721;8
178201;0385494246;7
178201;0385498802;9
178201;0440212561;2
178201;0449005615;9
178201;0452282152;9
178201;0515122491;5
178201;0671003755;8
178201;0743418174;5
178201;0767903382;6
178201;1400034779;7
178223;0385484518;9
178223;0553582747;8
178223;0671041789;8
178240;0345337662;9
178240;034539657X;7
178240;0380726238;8
178240;0385472951;6
178240;0395083567;7
178240;0425163407;8
178240;0440211727;9
178240;0440220602;8
178240;0446672211;9
178240;0553250531;7
178240;0553280945;7
178240;0553289411;7
178254;0451166892;9
178254;0451524934;8
178322;0060173289;5
178322;0060175966;8
178322;0312278586;2
178322;0375412824;4
178322;0375502238;8
178322;0375504613;5
178322;0440223202;7
178322;0446610399;5
178322;051512219X;5
178322;0553574639;7
178348;0425179613;4
178348;0671042262;6
178458;0345465083;8
178458;0440207770;7
178458;0515114693;7
178458;0515128554;7
178458;0515135062;8
178522;0060391626;10
178522;0316666009;8
178522;0316690619;8
178522;0316693200;5
178522;0316693235;5
178522;0316693251;9
178522;0316693286;8
178522;0316693294;9
178522;0316693324;8
178522;0316969680;10
178522;0375502025;10
178522;038529929X;9
178522;0385472951;8
178522;0385486804;9
178522;0385490992;5
178522;0399142282;8
178522;0399143947;8
178522;0399145087;8
178522;039914613X;5
178522;0399148639;6
178522;0440226430;8
178522;044651652X;10
178522;0446527017;8
178522;0446527033;5
178522;0446606324;9
178522;0553576798;8
178522;0553578685;8
178522;0671034006;5
178522;0679457526;9
178522;0679459626;8
178522;0684195976;8
178522;0684195984;7
178522;0684810387;8
178522;0684810395;8
178522;0684835959;8
178522;0684835983;8
178522;0743206029;9
178522;0743206045;9
178526;0060915544;9
178526;0142000205;7
178544;0440224837;5
178544;0446611638;5
178587;0425180964;7
178587;0425185710;5
178587;0451191145;10
178597;0060987529;7
178597;0446679364;9
178597;0525945938;7
178597;1400032717;8
178604;0385474547;8
178604;0805062971;8
178625;0316789976;7
178625;0671014196;7
178625;0684835959;5
178666;0312983301;10
178666;0380753006;10
178667;0060502258;3
178667;0060938455;7
178667;0141000198;6
178667;0142001740;9
178667;0312274920;8
178667;0312305060;7
178667;0312990456;8
178667;0316969443;7
178667;0345439104;7
178667;0373218036;7
178667;0373218486;5
178667;0375506039;8
178667;0380002450;6
178667;038079487X;7
178667;039592720X;8
178667;0399501487;7
178667;0425124347;5
178667;0425128164;5
178667;0425150984;8
178667;0440221471;5
178667;044023722X;3
178667;0446530077;8
178667;0446601241;8
178667;0451137965;5
178667;0451167317;5
178667;0451191013;2
178667;0451203771;7
178667;0452264464;5
178667;0452268060;8
178667;0452282128;7
178667;0515130389;7
178667;0515131229;5
178667;0553096060;6
178667;0553279556;8
178667;0553280945;5
178667;0670839531;3
178667;0670844527;4
178667;0671693816;5
178667;0671867113;8
178667;0684835983;7
178667;0743457943;5
178667;0786817070;7
178667;1573225789;5
178668;0060392452;9
178668;0316666343;7
178668;0446532231;8
178710;0345446860;7
178710;037570504X;9
178733;0449134482;8
178733;0451132378;10
178733;0451170385;10
178733;0451172817;10
178753;0060959037;9
178753;0451209907;9
178797;0312274920;7
178797;0316777722;6
178797;0330262130;8
178797;0330367358;7
178797;0374172897;9
178797;0380977788;9
178797;0385413041;6
178797;0452282829;6
178839;0060502258;8
178839;0679781587;8
178880;0743237188;8
178880;0826308791;10
178914;0375504397;8
178914;0375506039;5
178914;039914739X;5
178914;0452279178;10
178914;0525941908;8
178914;0670880728;9
178914;0684814994;7
178914;0684867621;4
178914;0743211383;5
178920;006019491X;10
178920;0060938455;10
178920;0064407667;3
178920;0156628708;8
178920;034543479X;9
178920;0385420161;8
178920;0385425473;8
178920;0385729340;9
178920;0399146431;8
178920;0553212583;8
178920;0553280589;10
178920;0670892963;9
178920;0671617028;9
178920;0679721886;5
178920;080410753X;9
178961;0061092606;5
178961;0061097853;5
178961;0440220602;5
178961;0812511816;5
178969;0590353403;8
178969;1558743669;8
179019;0060929871;8
179019;0061015725;9
179019;0156711427;9
179019;0316693200;4
179019;0345339738;10
179019;0345361792;10
179019;0345368754;8
179019;0375413634;6
179019;0380730847;5
179019;0385474547;8
179019;0385492081;9
179019;0385498802;6
179019;0385509456;9
179019;0385511612;1
179019;0399142282;7
179019;0440180295;9
179019;0440214041;8
179019;0440225299;4
179019;0446606383;4
179019;0446609404;3
179019;0451176464;5
179019;0451526341;9
179019;0553208845;9
179019;0553212478;7
179019;0553278355;9
179019;0553292722;5
179019;0553572997;8
179019;0671021001;7
179019;0684195984;6
179019;0786868716;6
179030;038542471X;7
179030;0684867621;5
179068;0440214041;9
179068;044022165X;9
179068;0441783589;8
179075;006101351X;10
179075;0375700757;10
179075;0440217520;9
179075;044651862X;10
179075;0446605239;10
179075;0449212602;9
179075;0517556278;9
179075;059030271X;10
179075;0877733759;10
179092;0894805770;9
179092;089480829X;10
179118;0452260116;9
179118;0452280621;7
179118;0452282195;8
179118;055327886X;9
179118;0743455967;10
179147;0060920084;7
179147;0316601950;3
179147;0767902890;4
179147;0786869216;8
179147;0802135196;8
179239;0553569031;5
179239;0679781587;5
179280;0446611212;7
179280;0451202341;7
179280;0515134279;8
179288;006101351X;5
179288;0064400034;8
179288;0140067779;5
179288;0316601950;10
179288;038000321X;10
179288;0440220424;8
179288;0451197399;10
179288;0688177859;5
179290;0345442822;9
179290;1400077826;5
179321;0316096199;9
179321;037570504X;6
179321;0385335482;10
179327;0060929871;6
179327;0060938455;8
179327;0316284955;10
179327;0451524934;7
179327;0671004107;9
179327;0671041789;9
179387;0316678104;7
179387;0374129983;4
179390;0140430725;10
179390;0439064872;9
179414;0060916508;10
179414;0316779237;10
179414;0452282152;7
179416;0553579754;8
179416;0553580191;8
179416;0553580221;9
179433;0061009059;9
179433;0312966091;9
179433;0312966970;9
179433;0312971346;9
179433;0312976275;9
179433;0312980140;9
179433;0441003257;9
179433;0446604658;9
179433;044661193X;10
179433;0451197399;8
179433;0671001795;5
179433;0671011375;9
179433;0671027360;7
179433;0679454454;9
179433;0684863472;2
179532;0060938455;8
179532;0385722206;7
179532;0393050939;7
179532;1573225517;7
179534;0670805149;8
179534;067976402X;9
179553;0671568833;8
179553;0671673688;10
179591;0060976845;8
179591;0156006529;4
179591;038079487X;9
179591;0385722206;7
179657;0140042598;10
179657;0671742515;7
179688;0440217490;8
179688;0446608262;7
179688;0451207521;7
179688;0743224574;3
179688;0786868716;6
179718;0312288115;1
179718;0312966091;9
179718;0312966970;9
179718;0312980159;10
179718;0316693006;10
179718;0345313860;8
179718;0345351525;5
179718;034538475X;9
179718;0345422384;8
179718;0380718340;9
179718;0380820447;7
179718;038533656X;9
179718;0399148248;10
179718;0399149155;9
179718;0425128164;7
179718;0425132048;8
179718;0425141233;9
179718;0425146413;9
179718;0425152898;9
179718;0425158616;9
179718;0425183971;10
179718;0440200989;10
179718;0446527017;8
179718;0446527793;10
179718;0446603716;9
179718;0446604232;9
179718;0446604801;9
179718;0446606189;10
179718;0451160525;8
179718;0451163524;9
179718;0451166582;9
179718;0451173317;9
179718;0451206673;9
179718;0515095826;9
179718;0515102652;9
179718;051511992X;10
179718;0525947299;10
179718;0553265741;10
179718;055356160X;10
179718;0553561618;9
179718;055356451X;9
179718;0553571885;8
179718;0553576798;10
179718;0553582658;10
179718;0671004549;10
179718;0671534718;9
179718;0671568175;9
179718;0671701231;9
179718;0671759345;9
179718;0671793489;9
179718;0671867172;9
179718;0743418204;8
179730;0064400018;10
179730;0064472272;8
179730;0141000198;10
